from,to,ft,factor
kilometric_ton/a,lb/hour,Alloys,251.669249069
kilometric_ton,t,Alloys,1000.000000000
kilometric_ton,kg,Alloys,1000000.000000000
kilometric_ton,metric_ton,Alloys,1000.000000000
kilometric_ton,lb,Alloys,2204622.621848776
kg/a,t/a,Alloys,0.001000000
kg/a,Mt/a,Alloys,0.000000001
kg/a,kg/d,Alloys,0.002739726
kg/a,metric_ton/a,Alloys,0.001000000
kg/a,kilometric_ton/a,Alloys,0.000001000
kg/a,kg/day,Alloys,0.002739726
kg/a,lb/hour,Alloys,0.000251669
kg/day,t/a,Alloys,0.365000000
kg/day,Mt/a,Alloys,0.000000365
kg/day,kg/d,Alloys,1.000000000
kg/day,metric_ton/a,Alloys,0.365000000
kg/day,kilometric_ton/a,Alloys,0.000365000
kg/day,kg/a,Alloys,365.000000000
kg/day,lb/hour,Alloys,0.091859276
lb,t,Alloys,0.000453592
lb,kg,Alloys,0.453592370
lb,metric_ton,Alloys,0.000453592
lb,kilometric_ton,Alloys,0.000000454
lb/hour,t/a,Alloys,3.973469161
lb/hour,Mt/a,Alloys,0.000003973
lb/hour,kg/d,Alloys,10.886216880
lb/hour,metric_ton/a,Alloys,3.973469161
lb/hour,kilometric_ton/a,Alloys,0.003973469
lb/hour,kg/a,Alloys,3973.469161200
lb/hour,kg/day,Alloys,10.886216880
t/a,Mt/a,Ammonia,0.000001000
t/a,kg/d,Ammonia,2.739726027
t/a,metric_ton/a,Ammonia,1.000000000
t/a,kilometric_ton/a,Ammonia,0.001000000
t/a,kg/a,Ammonia,1000.000000000
t/a,kg/day,Ammonia,2.739726027
t/a,lb/hour,Ammonia,0.251669249
t/a,kW;LHV,Ammonia,0.599315068
t/a,kW;HHV,Ammonia,0.713470320
t/a,MW;LHV,Ammonia,0.000599315
t/a,MW;HHV,Ammonia,0.000713470
t/a,GJ/a;LHV,Ammonia,18.900000000
t/a,GJ/a;HHV,Ammonia,22.500000000
t/a,kW;LHV,Ammonia,0.599315068
t/a,kW;HHV,Ammonia,0.713470320
t/a,MWh/a;LHV,Ammonia,5.250000000
t/a,MWh/a;HHV,Ammonia,6.250000000
t/a,m³/h;norm,Ammonia,nan
t/a,m³/h;std,Ammonia,nan
t/a,m³/hour;norm,Ammonia,nan
t/a,m³/hour;std,Ammonia,nan
t,kg,Ammonia,1000.000000000
t,metric_ton,Ammonia,1.000000000
t,kilometric_ton,Ammonia,0.001000000
t,lb,Ammonia,2204.622621849
t,MWh;LHV,Ammonia,5.250000000
t,MWh;HHV,Ammonia,6.250000000
t,GJ;LHV,Ammonia,18.900000000
t,GJ;HHV,Ammonia,22.500000000
t,kWh;LHV,Ammonia,5250.000000000
t,kWh;HHV,Ammonia,6250.000000000
t,GJ;LHV,Ammonia,18.900000000
t,GJ;HHV,Ammonia,22.500000000
t,MJ;LHV,Ammonia,18900.000000000
t,MJ;HHV,Ammonia,22500.000000000
t,MWh;LHV,Ammonia,5.250000000
t,MWh;HHV,Ammonia,6.250000000
t,pct kWh;LHV,Ammonia,525000.000000000
t,pct kWh;HHV,Ammonia,625000.000000000
t,pct kWh;LHV,Ammonia,525000.000000000
t,pct kWh;HHV,Ammonia,625000.000000000
t,pct MWh;LHV,Ammonia,525.000000000
t,pct MWh;HHV,Ammonia,625.000000000
t,pct MWh;LHV,Ammonia,525.000000000
t,pct MWh;HHV,Ammonia,625.000000000
t,GWh;LHV,Ammonia,0.005250000
t,GWh;HHV,Ammonia,0.006250000
t,MJ;LHV,Ammonia,18900.000000000
t,MJ;HHV,Ammonia,22500.000000000
t,kWh;LHV,Ammonia,5250.000000000
t,kWh;HHV,Ammonia,6250.000000000
t,m³;norm,Ammonia,1396.531016954
t,m³;std,Ammonia,1296.092281770
t,m**3;norm,Ammonia,1396.531016954
t,m**3;std,Ammonia,1296.092281770
t,L;norm,Ammonia,1396531.016953886
t,L;std,Ammonia,1296092.281770462
kg,t,Ammonia,0.001000000
kg,metric_ton,Ammonia,0.001000000
kg,kilometric_ton,Ammonia,0.000001000
kg,lb,Ammonia,2.204622622
kg,MWh;LHV,Ammonia,0.005250000
kg,MWh;HHV,Ammonia,0.006250000
kg,GJ;LHV,Ammonia,0.018900000
kg,GJ;HHV,Ammonia,0.022500000
kg,kWh;LHV,Ammonia,5.250000000
kg,kWh;HHV,Ammonia,6.250000000
kg,GJ;LHV,Ammonia,0.018900000
kg,GJ;HHV,Ammonia,0.022500000
kg,MJ;LHV,Ammonia,18.900000000
kg,MJ;HHV,Ammonia,22.500000000
kg,MWh;LHV,Ammonia,0.005250000
kg,MWh;HHV,Ammonia,0.006250000
kg,pct kWh;LHV,Ammonia,525.000000000
kg,pct kWh;HHV,Ammonia,625.000000000
kg,pct kWh;LHV,Ammonia,525.000000000
kg,pct kWh;HHV,Ammonia,625.000000000
kg,pct MWh;LHV,Ammonia,0.525000000
kg,pct MWh;HHV,Ammonia,0.625000000
kg,pct MWh;LHV,Ammonia,0.525000000
kg,pct MWh;HHV,Ammonia,0.625000000
kg,GWh;LHV,Ammonia,0.000005250
kg,GWh;HHV,Ammonia,0.000006250
kg,MJ;LHV,Ammonia,18.900000000
kg,MJ;HHV,Ammonia,22.500000000
kg,kWh;LHV,Ammonia,5.250000000
kg,kWh;HHV,Ammonia,6.250000000
kg,m³;norm,Ammonia,1.396531017
kg,m³;std,Ammonia,1.296092282
kg,m**3;norm,Ammonia,1.396531017
kg,m**3;std,Ammonia,1.296092282
kg,L;norm,Ammonia,1396.531016954
kg,L;std,Ammonia,1296.092281770
Mt/a,t/a,Ammonia,1000000.000000000
Mt/a,kg/d,Ammonia,2739726.027397260
Mt/a,metric_ton/a,Ammonia,1000000.000000000
Mt/a,kilometric_ton/a,Ammonia,1000.000000000
Mt/a,kg/a,Ammonia,1000000000.000000000
Mt/a,kg/day,Ammonia,2739726.027397260
Mt/a,lb/hour,Ammonia,251669.249069495
Mt/a,kW;LHV,Ammonia,599315.068493151
Mt/a,kW;HHV,Ammonia,713470.319634703
Mt/a,MW;LHV,Ammonia,599.315068493
Mt/a,MW;HHV,Ammonia,713.470319635
Mt/a,GJ/a;LHV,Ammonia,18900000.000000000
Mt/a,GJ/a;HHV,Ammonia,22500000.000000004
Mt/a,kW;LHV,Ammonia,599315.068493151
Mt/a,kW;HHV,Ammonia,713470.319634703
Mt/a,MWh/a;LHV,Ammonia,5249999.999999999
Mt/a,MWh/a;HHV,Ammonia,6249999.999999999
Mt/a,m³/h;norm,Ammonia,nan
Mt/a,m³/h;std,Ammonia,nan
Mt/a,m³/hour;norm,Ammonia,nan
Mt/a,m³/hour;std,Ammonia,nan
kg/d,t/a,Ammonia,0.365000000
kg/d,Mt/a,Ammonia,0.000000365
kg/d,metric_ton/a,Ammonia,0.365000000
kg/d,kilometric_ton/a,Ammonia,0.000365000
kg/d,kg/a,Ammonia,365.000000000
kg/d,kg/day,Ammonia,1.000000000
kg/d,lb/hour,Ammonia,0.091859276
kg/d,kW;LHV,Ammonia,0.218750000
kg/d,kW;HHV,Ammonia,0.260416667
kg/d,MW;LHV,Ammonia,0.000218750
kg/d,MW;HHV,Ammonia,0.000260417
kg/d,GJ/a;LHV,Ammonia,6.898500000
kg/d,GJ/a;HHV,Ammonia,8.212500000
kg/d,kW;LHV,Ammonia,0.218750000
kg/d,kW;HHV,Ammonia,0.260416667
kg/d,MWh/a;LHV,Ammonia,1.916250000
kg/d,MWh/a;HHV,Ammonia,2.281250000
kg/d,m³/h;norm,Ammonia,nan
kg/d,m³/h;std,Ammonia,nan
kg/d,m³/hour;norm,Ammonia,nan
kg/d,m³/hour;std,Ammonia,nan
metric_ton/a,t/a,Ammonia,1.000000000
metric_ton/a,Mt/a,Ammonia,0.000001000
metric_ton/a,kg/d,Ammonia,2.739726027
metric_ton/a,kilometric_ton/a,Ammonia,0.001000000
metric_ton/a,kg/a,Ammonia,1000.000000000
metric_ton/a,kg/day,Ammonia,2.739726027
metric_ton/a,lb/hour,Ammonia,0.251669249
metric_ton/a,kW;LHV,Ammonia,0.599315068
metric_ton/a,kW;HHV,Ammonia,0.713470320
metric_ton/a,MW;LHV,Ammonia,0.000599315
metric_ton/a,MW;HHV,Ammonia,0.000713470
metric_ton/a,GJ/a;LHV,Ammonia,18.900000000
metric_ton/a,GJ/a;HHV,Ammonia,22.500000000
metric_ton/a,kW;LHV,Ammonia,0.599315068
metric_ton/a,kW;HHV,Ammonia,0.713470320
metric_ton/a,MWh/a;LHV,Ammonia,5.250000000
metric_ton/a,MWh/a;HHV,Ammonia,6.250000000
metric_ton/a,m³/h;norm,Ammonia,nan
metric_ton/a,m³/h;std,Ammonia,nan
metric_ton/a,m³/hour;norm,Ammonia,nan
metric_ton/a,m³/hour;std,Ammonia,nan
metric_ton,t,Ammonia,1.000000000
metric_ton,kg,Ammonia,1000.000000000
metric_ton,kilometric_ton,Ammonia,0.001000000
metric_ton,lb,Ammonia,2204.622621849
metric_ton,MWh;LHV,Ammonia,5.250000000
metric_ton,MWh;HHV,Ammonia,6.250000000
metric_ton,GJ;LHV,Ammonia,18.900000000
metric_ton,GJ;HHV,Ammonia,22.500000000
metric_ton,kWh;LHV,Ammonia,5250.000000000
metric_ton,kWh;HHV,Ammonia,6250.000000000
metric_ton,GJ;LHV,Ammonia,18.900000000
metric_ton,GJ;HHV,Ammonia,22.500000000
metric_ton,MJ;LHV,Ammonia,18900.000000000
metric_ton,MJ;HHV,Ammonia,22500.000000000
metric_ton,MWh;LHV,Ammonia,5.250000000
metric_ton,MWh;HHV,Ammonia,6.250000000
metric_ton,pct kWh;LHV,Ammonia,525000.000000000
metric_ton,pct kWh;HHV,Ammonia,625000.000000000
metric_ton,pct kWh;LHV,Ammonia,525000.000000000
metric_ton,pct kWh;HHV,Ammonia,625000.000000000
metric_ton,pct MWh;LHV,Ammonia,525.000000000
metric_ton,pct MWh;HHV,Ammonia,625.000000000
metric_ton,pct MWh;LHV,Ammonia,525.000000000
metric_ton,pct MWh;HHV,Ammonia,625.000000000
metric_ton,GWh;LHV,Ammonia,0.005250000
metric_ton,GWh;HHV,Ammonia,0.006250000
metric_ton,MJ;LHV,Ammonia,18900.000000000
metric_ton,MJ;HHV,Ammonia,22500.000000000
metric_ton,kWh;LHV,Ammonia,5250.000000000
metric_ton,kWh;HHV,Ammonia,6250.000000000
metric_ton,m³;norm,Ammonia,1396.531016954
metric_ton,m³;std,Ammonia,1296.092281770
metric_ton,m**3;norm,Ammonia,1396.531016954
metric_ton,m**3;std,Ammonia,1296.092281770
metric_ton,L;norm,Ammonia,1396531.016953886
metric_ton,L;std,Ammonia,1296092.281770462
kilometric_ton/a,t/a,Ammonia,1000.000000000
kilometric_ton/a,Mt/a,Ammonia,0.001000000
kilometric_ton/a,kg/d,Ammonia,2739.726027397
kilometric_ton/a,metric_ton/a,Ammonia,1000.000000000
kilometric_ton/a,kg/a,Ammonia,1000000.000000000
kilometric_ton/a,kg/day,Ammonia,2739.726027397
kilometric_ton/a,lb/hour,Ammonia,251.669249069
kilometric_ton/a,kW;LHV,Ammonia,599.315068493
kilometric_ton/a,kW;HHV,Ammonia,713.470319635
kilometric_ton/a,MW;LHV,Ammonia,0.599315068
kilometric_ton/a,MW;HHV,Ammonia,0.713470320
kilometric_ton/a,GJ/a;LHV,Ammonia,18900.000000000
kilometric_ton/a,GJ/a;HHV,Ammonia,22500.000000000
kilometric_ton/a,kW;LHV,Ammonia,599.315068493
kilometric_ton/a,kW;HHV,Ammonia,713.470319635
kilometric_ton/a,MWh/a;LHV,Ammonia,5250.000000000
kilometric_ton/a,MWh/a;HHV,Ammonia,6250.000000000
kilometric_ton/a,m³/h;norm,Ammonia,nan
kilometric_ton/a,m³/h;std,Ammonia,nan
kilometric_ton/a,m³/hour;norm,Ammonia,nan
kilometric_ton/a,m³/hour;std,Ammonia,nan
kilometric_ton,t,Ammonia,1000.000000000
kilometric_ton,kg,Ammonia,1000000.000000000
kilometric_ton,metric_ton,Ammonia,1000.000000000
kilometric_ton,lb,Ammonia,2204622.621848776
kilometric_ton,MWh;LHV,Ammonia,5250.000000000
kilometric_ton,MWh;HHV,Ammonia,6250.000000000
kilometric_ton,GJ;LHV,Ammonia,18900.000000000
kilometric_ton,GJ;HHV,Ammonia,22500.000000000
kilometric_ton,kWh;LHV,Ammonia,5249999.999999999
kilometric_ton,kWh;HHV,Ammonia,6249999.999999999
kilometric_ton,GJ;LHV,Ammonia,18900.000000000
kilometric_ton,GJ;HHV,Ammonia,22500.000000000
kilometric_ton,MJ;LHV,Ammonia,18900000.000000000
kilometric_ton,MJ;HHV,Ammonia,22500000.000000000
kilometric_ton,MWh;LHV,Ammonia,5250.000000000
kilometric_ton,MWh;HHV,Ammonia,6250.000000000
kilometric_ton,pct kWh;LHV,Ammonia,525000000.000000000
kilometric_ton,pct kWh;HHV,Ammonia,625000000.000000000
kilometric_ton,pct kWh;LHV,Ammonia,525000000.000000000
kilometric_ton,pct kWh;HHV,Ammonia,625000000.000000000
kilometric_ton,pct MWh;LHV,Ammonia,525000.000000000
kilometric_ton,pct MWh;HHV,Ammonia,625000.000000000
kilometric_ton,pct MWh;LHV,Ammonia,525000.000000000
kilometric_ton,pct MWh;HHV,Ammonia,625000.000000000
kilometric_ton,GWh;LHV,Ammonia,5.250000000
kilometric_ton,GWh;HHV,Ammonia,6.250000000
kilometric_ton,MJ;LHV,Ammonia,18900000.000000000
kilometric_ton,MJ;HHV,Ammonia,22500000.000000000
kilometric_ton,kWh;LHV,Ammonia,5249999.999999999
kilometric_ton,kWh;HHV,Ammonia,6249999.999999999
kilometric_ton,m³;norm,Ammonia,1396531.016953886
kilometric_ton,m³;std,Ammonia,1296092.281770462
kilometric_ton,m**3;norm,Ammonia,1396531.016953886
kilometric_ton,m**3;std,Ammonia,1296092.281770462
kilometric_ton,L;norm,Ammonia,1396531016.953886271
kilometric_ton,L;std,Ammonia,1296092281.770462036
kg/a,t/a,Ammonia,0.001000000
kg/a,Mt/a,Ammonia,0.000000001
kg/a,kg/d,Ammonia,0.002739726
kg/a,metric_ton/a,Ammonia,0.001000000
kg/a,kilometric_ton/a,Ammonia,0.000001000
kg/a,kg/day,Ammonia,0.002739726
kg/a,lb/hour,Ammonia,0.000251669
kg/a,kW;LHV,Ammonia,0.000599315
kg/a,kW;HHV,Ammonia,0.000713470
kg/a,MW;LHV,Ammonia,0.000000599
kg/a,MW;HHV,Ammonia,0.000000713
kg/a,GJ/a;LHV,Ammonia,0.018900000
kg/a,GJ/a;HHV,Ammonia,0.022500000
kg/a,kW;LHV,Ammonia,0.000599315
kg/a,kW;HHV,Ammonia,0.000713470
kg/a,MWh/a;LHV,Ammonia,0.005250000
kg/a,MWh/a;HHV,Ammonia,0.006250000
kg/a,m³/h;norm,Ammonia,nan
kg/a,m³/h;std,Ammonia,nan
kg/a,m³/hour;norm,Ammonia,nan
kg/a,m³/hour;std,Ammonia,nan
kg/day,t/a,Ammonia,0.365000000
kg/day,Mt/a,Ammonia,0.000000365
kg/day,kg/d,Ammonia,1.000000000
kg/day,metric_ton/a,Ammonia,0.365000000
kg/day,kilometric_ton/a,Ammonia,0.000365000
kg/day,kg/a,Ammonia,365.000000000
kg/day,lb/hour,Ammonia,0.091859276
kg/day,kW;LHV,Ammonia,0.218750000
kg/day,kW;HHV,Ammonia,0.260416667
kg/day,MW;LHV,Ammonia,0.000218750
kg/day,MW;HHV,Ammonia,0.000260417
kg/day,GJ/a;LHV,Ammonia,6.898500000
kg/day,GJ/a;HHV,Ammonia,8.212500000
kg/day,kW;LHV,Ammonia,0.218750000
kg/day,kW;HHV,Ammonia,0.260416667
kg/day,MWh/a;LHV,Ammonia,1.916250000
kg/day,MWh/a;HHV,Ammonia,2.281250000
kg/day,m³/h;norm,Ammonia,nan
kg/day,m³/h;std,Ammonia,nan
kg/day,m³/hour;norm,Ammonia,nan
kg/day,m³/hour;std,Ammonia,nan
lb,t,Ammonia,0.000453592
lb,kg,Ammonia,0.453592370
lb,metric_ton,Ammonia,0.000453592
lb,kilometric_ton,Ammonia,0.000000454
lb,MWh;LHV,Ammonia,0.002381360
lb,MWh;HHV,Ammonia,0.002834952
lb,GJ;LHV,Ammonia,0.008572896
lb,GJ;HHV,Ammonia,0.010205828
lb,kWh;LHV,Ammonia,2.381359943
lb,kWh;HHV,Ammonia,2.834952313
lb,GJ;LHV,Ammonia,0.008572896
lb,GJ;HHV,Ammonia,0.010205828
lb,MJ;LHV,Ammonia,8.572895793
lb,MJ;HHV,Ammonia,10.205828325
lb,MWh;LHV,Ammonia,0.002381360
lb,MWh;HHV,Ammonia,0.002834952
lb,pct kWh;LHV,Ammonia,238.135994250
lb,pct kWh;HHV,Ammonia,283.495231250
lb,pct kWh;LHV,Ammonia,238.135994250
lb,pct kWh;HHV,Ammonia,283.495231250
lb,pct MWh;LHV,Ammonia,0.238135994
lb,pct MWh;HHV,Ammonia,0.283495231
lb,pct MWh;LHV,Ammonia,0.238135994
lb,pct MWh;HHV,Ammonia,0.283495231
lb,GWh;LHV,Ammonia,0.000002381
lb,GWh;HHV,Ammonia,0.000002835
lb,MJ;LHV,Ammonia,8.572895793
lb,MJ;HHV,Ammonia,10.205828325
lb,kWh;LHV,Ammonia,2.381359943
lb,kWh;HHV,Ammonia,2.834952313
lb,m³;norm,Ammonia,0.633455814
lb,m³;std,Ammonia,0.587897570
lb,m**3;norm,Ammonia,0.633455814
lb,m**3;std,Ammonia,0.587897570
lb,L;norm,Ammonia,633.455813759
lb,L;std,Ammonia,587.897569827
lb/hour,t/a,Ammonia,3.973469161
lb/hour,Mt/a,Ammonia,0.000003973
lb/hour,kg/d,Ammonia,10.886216880
lb/hour,metric_ton/a,Ammonia,3.973469161
lb/hour,kilometric_ton/a,Ammonia,0.003973469
lb/hour,kg/a,Ammonia,3973.469161200
lb/hour,kg/day,Ammonia,10.886216880
lb/hour,kW;LHV,Ammonia,2.381359943
lb/hour,kW;HHV,Ammonia,2.834952313
lb/hour,MW;LHV,Ammonia,0.002381360
lb/hour,MW;HHV,Ammonia,0.002834952
lb/hour,GJ/a;LHV,Ammonia,75.098567147
lb/hour,GJ/a;HHV,Ammonia,89.403056127
lb/hour,kW;LHV,Ammonia,2.381359943
lb/hour,kW;HHV,Ammonia,2.834952313
lb/hour,MWh/a;LHV,Ammonia,20.860713096
lb/hour,MWh/a;HHV,Ammonia,24.834182258
lb/hour,m³/h;norm,Ammonia,nan
lb/hour,m³/h;std,Ammonia,nan
lb/hour,m³/hour;norm,Ammonia,nan
lb/hour,m³/hour;std,Ammonia,nan
MWh,MWh;LHV,Ammonia,1.000000000
MWh,MWh;HHV,Ammonia,1.000000000
MWh,GJ,Ammonia,3.600000000
MWh,GJ;LHV,Ammonia,3.600000000
MWh,GJ;HHV,Ammonia,3.600000000
MWh,kWh,Ammonia,1000.000000000
MWh,kWh;LHV,Ammonia,1000.000000000
MWh,kWh;HHV,Ammonia,1000.000000000
MWh,GJ,Ammonia,3.600000000
MWh,GJ;LHV,Ammonia,3.600000000
MWh,GJ;HHV,Ammonia,3.600000000
MWh,MJ,Ammonia,3600.000000000
MWh,MJ;LHV,Ammonia,3600.000000000
MWh,MJ;HHV,Ammonia,3600.000000000
MWh,MWh;LHV,Ammonia,1.000000000
MWh,MWh;HHV,Ammonia,1.000000000
MWh,pct kWh,Ammonia,100000.000000000
MWh,pct kWh;LHV,Ammonia,100000.000000000
MWh,pct kWh;HHV,Ammonia,100000.000000000
MWh,pct kWh,Ammonia,100000.000000000
MWh,pct kWh;LHV,Ammonia,100000.000000000
MWh,pct kWh;HHV,Ammonia,100000.000000000
MWh,pct MWh,Ammonia,100.000000000
MWh,pct MWh;LHV,Ammonia,100.000000000
MWh,pct MWh;HHV,Ammonia,100.000000000
MWh,pct MWh,Ammonia,100.000000000
MWh,pct MWh;LHV,Ammonia,100.000000000
MWh,pct MWh;HHV,Ammonia,100.000000000
MWh,GWh,Ammonia,0.001000000
MWh,GWh;LHV,Ammonia,0.001000000
MWh,GWh;HHV,Ammonia,0.001000000
MWh,MJ,Ammonia,3600.000000000
MWh,MJ;LHV,Ammonia,3600.000000000
MWh,MJ;HHV,Ammonia,3600.000000000
MWh,kWh,Ammonia,1000.000000000
MWh,kWh;LHV,Ammonia,1000.000000000
MWh,kWh;HHV,Ammonia,1000.000000000
MWh;LHV,t,Ammonia,0.190476190
MWh;LHV,kg,Ammonia,190.476190476
MWh;LHV,metric_ton,Ammonia,0.190476190
MWh;LHV,kilometric_ton,Ammonia,0.000190476
MWh;LHV,lb,Ammonia,419.928118447
MWh;LHV,MWh,Ammonia,1.000000000
MWh;LHV,MWh;HHV,Ammonia,0.840000000
MWh;LHV,GJ,Ammonia,3.600000000
MWh;LHV,GJ;LHV,Ammonia,3.600000000
MWh;LHV,GJ;HHV,Ammonia,3.024000000
MWh;LHV,kWh,Ammonia,1000.000000000
MWh;LHV,kWh;LHV,Ammonia,1000.000000000
MWh;LHV,kWh;HHV,Ammonia,840.000000000
MWh;LHV,GJ,Ammonia,3.600000000
MWh;LHV,GJ;LHV,Ammonia,3.600000000
MWh;LHV,GJ;HHV,Ammonia,3.024000000
MWh;LHV,MJ,Ammonia,3600.000000000
MWh;LHV,MJ;LHV,Ammonia,3600.000000000
MWh;LHV,MJ;HHV,Ammonia,3024.000000000
MWh;LHV,MWh,Ammonia,1.000000000
MWh;LHV,MWh;HHV,Ammonia,0.840000000
MWh;LHV,pct kWh,Ammonia,100000.000000000
MWh;LHV,pct kWh;LHV,Ammonia,100000.000000000
MWh;LHV,pct kWh;HHV,Ammonia,84000.000000000
MWh;LHV,pct kWh,Ammonia,100000.000000000
MWh;LHV,pct kWh;LHV,Ammonia,100000.000000000
MWh;LHV,pct kWh;HHV,Ammonia,84000.000000000
MWh;LHV,pct MWh,Ammonia,100.000000000
MWh;LHV,pct MWh;LHV,Ammonia,100.000000000
MWh;LHV,pct MWh;HHV,Ammonia,84.000000000
MWh;LHV,pct MWh,Ammonia,100.000000000
MWh;LHV,pct MWh;LHV,Ammonia,100.000000000
MWh;LHV,pct MWh;HHV,Ammonia,84.000000000
MWh;LHV,GWh,Ammonia,0.001000000
MWh;LHV,GWh;LHV,Ammonia,0.001000000
MWh;LHV,GWh;HHV,Ammonia,0.000840000
MWh;LHV,MJ,Ammonia,3600.000000000
MWh;LHV,MJ;LHV,Ammonia,3600.000000000
MWh;LHV,MJ;HHV,Ammonia,3024.000000000
MWh;LHV,kWh,Ammonia,1000.000000000
MWh;LHV,kWh;LHV,Ammonia,1000.000000000
MWh;LHV,kWh;HHV,Ammonia,840.000000000
MWh;LHV,m³;norm,Ammonia,266.005907991
MWh;LHV,m³;std,Ammonia,246.874720337
MWh;LHV,m**3;norm,Ammonia,266.005907991
MWh;LHV,m**3;std,Ammonia,246.874720337
MWh;LHV,L;norm,Ammonia,266005.907991216
MWh;LHV,L;std,Ammonia,246874.720337231
MWh;HHV,t,Ammonia,0.160000000
MWh;HHV,kg,Ammonia,160.000000000
MWh;HHV,metric_ton,Ammonia,0.160000000
MWh;HHV,kilometric_ton,Ammonia,0.000160000
MWh;HHV,lb,Ammonia,352.739619496
MWh;HHV,MWh,Ammonia,1.000000000
MWh;HHV,MWh;LHV,Ammonia,1.190476190
MWh;HHV,GJ,Ammonia,3.600000000
MWh;HHV,GJ;LHV,Ammonia,4.285714286
MWh;HHV,GJ;HHV,Ammonia,3.600000000
MWh;HHV,kWh,Ammonia,1000.000000000
MWh;HHV,kWh;LHV,Ammonia,1190.476190476
MWh;HHV,kWh;HHV,Ammonia,1000.000000000
MWh;HHV,GJ,Ammonia,3.600000000
MWh;HHV,GJ;LHV,Ammonia,4.285714286
MWh;HHV,GJ;HHV,Ammonia,3.600000000
MWh;HHV,MJ,Ammonia,3600.000000000
MWh;HHV,MJ;LHV,Ammonia,4285.714285714
MWh;HHV,MJ;HHV,Ammonia,3600.000000000
MWh;HHV,MWh,Ammonia,1.000000000
MWh;HHV,MWh;LHV,Ammonia,1.190476190
MWh;HHV,pct kWh,Ammonia,100000.000000000
MWh;HHV,pct kWh;LHV,Ammonia,119047.619047619
MWh;HHV,pct kWh;HHV,Ammonia,100000.000000000
MWh;HHV,pct kWh,Ammonia,100000.000000000
MWh;HHV,pct kWh;LHV,Ammonia,119047.619047619
MWh;HHV,pct kWh;HHV,Ammonia,100000.000000000
MWh;HHV,pct MWh,Ammonia,100.000000000
MWh;HHV,pct MWh;LHV,Ammonia,119.047619048
MWh;HHV,pct MWh;HHV,Ammonia,100.000000000
MWh;HHV,pct MWh,Ammonia,100.000000000
MWh;HHV,pct MWh;LHV,Ammonia,119.047619048
MWh;HHV,pct MWh;HHV,Ammonia,100.000000000
MWh;HHV,GWh,Ammonia,0.001000000
MWh;HHV,GWh;LHV,Ammonia,0.001190476
MWh;HHV,GWh;HHV,Ammonia,0.001000000
MWh;HHV,MJ,Ammonia,3600.000000000
MWh;HHV,MJ;LHV,Ammonia,4285.714285714
MWh;HHV,MJ;HHV,Ammonia,3600.000000000
MWh;HHV,kWh,Ammonia,1000.000000000
MWh;HHV,kWh;LHV,Ammonia,1190.476190476
MWh;HHV,kWh;HHV,Ammonia,1000.000000000
MWh;HHV,m³;norm,Ammonia,223.444962713
MWh;HHV,m³;std,Ammonia,207.374765083
MWh;HHV,m**3;norm,Ammonia,223.444962713
MWh;HHV,m**3;std,Ammonia,207.374765083
MWh;HHV,L;norm,Ammonia,223444.962712622
MWh;HHV,L;std,Ammonia,207374.765083274
GJ,MWh,Ammonia,0.277777778
GJ,MWh;LHV,Ammonia,0.277777778
GJ,MWh;HHV,Ammonia,0.277777778
GJ,GJ;LHV,Ammonia,1.000000000
GJ,GJ;HHV,Ammonia,1.000000000
GJ,kWh,Ammonia,277.777777778
GJ,kWh;LHV,Ammonia,277.777777778
GJ,kWh;HHV,Ammonia,277.777777778
GJ,GJ;LHV,Ammonia,1.000000000
GJ,GJ;HHV,Ammonia,1.000000000
GJ,MJ,Ammonia,1000.000000000
GJ,MJ;LHV,Ammonia,1000.000000000
GJ,MJ;HHV,Ammonia,1000.000000000
GJ,MWh,Ammonia,0.277777778
GJ,MWh;LHV,Ammonia,0.277777778
GJ,MWh;HHV,Ammonia,0.277777778
GJ,pct kWh,Ammonia,27777.777777778
GJ,pct kWh;LHV,Ammonia,27777.777777778
GJ,pct kWh;HHV,Ammonia,27777.777777778
GJ,pct kWh,Ammonia,27777.777777778
GJ,pct kWh;LHV,Ammonia,27777.777777778
GJ,pct kWh;HHV,Ammonia,27777.777777778
GJ,pct MWh,Ammonia,27.777777778
GJ,pct MWh;LHV,Ammonia,27.777777778
GJ,pct MWh;HHV,Ammonia,27.777777778
GJ,pct MWh,Ammonia,27.777777778
GJ,pct MWh;LHV,Ammonia,27.777777778
GJ,pct MWh;HHV,Ammonia,27.777777778
GJ,GWh,Ammonia,0.000277778
GJ,GWh;LHV,Ammonia,0.000277778
GJ,GWh;HHV,Ammonia,0.000277778
GJ,MJ,Ammonia,1000.000000000
GJ,MJ;LHV,Ammonia,1000.000000000
GJ,MJ;HHV,Ammonia,1000.000000000
GJ,kWh,Ammonia,277.777777778
GJ,kWh;LHV,Ammonia,277.777777778
GJ,kWh;HHV,Ammonia,277.777777778
GJ;LHV,t,Ammonia,0.052910053
GJ;LHV,kg,Ammonia,52.910052910
GJ;LHV,metric_ton,Ammonia,0.052910053
GJ;LHV,kilometric_ton,Ammonia,0.000052910
GJ;LHV,lb,Ammonia,116.646699569
GJ;LHV,MWh,Ammonia,0.277777778
GJ;LHV,MWh;LHV,Ammonia,0.277777778
GJ;LHV,MWh;HHV,Ammonia,0.233333333
GJ;LHV,GJ,Ammonia,1.000000000
GJ;LHV,GJ;HHV,Ammonia,0.840000000
GJ;LHV,kWh,Ammonia,277.777777778
